Código Plan,Plan,Cohorte,Sede,RUN,DV,Nombres,Apellido Paterno,Apellido Materno,Número de alumno,Periodo Asignatura,Código Asignatura,Asignatura,Convocatoria,Calificación,Nota
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,8455324,0,KHARLA JAVIERA,VERA,SANTANDER,1827,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,9273058,6,ESTEBAN ANDRÉS,ZAVALA,CABALLERO,1925,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-01,Beauxbaton,9273058,6,ESTEBAN ANDRÉS,ZAVALA,CABALLERO,1925,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,10958948,0,BENJAMÍN ELÍAS,AGUILERA,TORO,4694,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,10958948,0,BENJAMÍN ELÍAS,AGUILERA,TORO,4694,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,25490943,1,FERNANDA PAZ,ÁLVAREZ,ESCOBAR,4679,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,25490943,1,FERNANDA PAZ,ÁLVAREZ,ESCOBAR,4679,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,13726365,0,VICTORIA CAMILA,BAHAMONDES,BUSTAMANTE,4671,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,13726365,0,VICTORIA CAMILA,BAHAMONDES,BUSTAMANTE,4671,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,9016783,5,BASTIÁN FRANCISCO,BARRERA,GUZMÁN,4720,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,9016783,5,BASTIÁN FRANCISCO,BARRERA,GUZMÁN,4720,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,17633553,5,BENJAMÍN ALEJANDRO,CAMPS,JARA,4740,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,17633553,5,BENJAMÍN ALEJANDRO,CAMPS,JARA,4740,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,15564752,7,KRISHNA ANTONIA DEL CARMEN,CASTILLO,PÉREZ,4697,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,15564752,7,KRISHNA ANTONIA DEL CARMEN,CASTILLO,PÉREZ,4697,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,23313278,0,MIGUEL IGNACIO,DÍAZ,ARAVENA,4693,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,23313278,0,MIGUEL IGNACIO,DÍAZ,ARAVENA,4693,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,16373855,6,CARLOS ENRIQUE,FERRARI,CAMPOS,4676,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,16373855,6,CARLOS ENRIQUE,FERRARI,CAMPOS,4676,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,8754073,8,CATALINA CECILIA,GARCÍA,GONZÁLEZ,4712,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,8754073,8,CATALINA CECILIA,GARCÍA,GONZÁLEZ,4712,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,14982686,6,BENJAMÍN,GODOY,LEÓN,4666,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,14982686,6,BENJAMÍN,GODOY,LEÓN,4666,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,11602329,4,JADE SLOMICH,LABRÍN,MUÑOZ,4695,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,11602329,4,JADE SLOMICH,LABRÍN,MUÑOZ,4695,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,21022662,1,CATALINA MABEL,LÓPEZ,RIVERA,4700,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,21022662,1,CATALINA MABEL,LÓPEZ,RIVERA,4700,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,5968335,2,POLA ANTONIA,MIRANDA,DÍAZ,4733,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,5968335,2,POLA ANTONIA,MIRANDA,DÍAZ,4733,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,16796507,4,CAMILA JAVIERA,MONREAL,LEPE,4754,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,16796507,4,CAMILA JAVIERA,MONREAL,LEPE,4754,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,12711923,6,VALENTINA FERNANDA,NORAMBUENA,AGUILAR,4692,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,12711923,6,VALENTINA FERNANDA,NORAMBUENA,AGUILAR,4692,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,17143706,6,OSVALDO ANDRÉS,PIZARRO,CORDERO,4757,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,17143706,6,OSVALDO ANDRÉS,PIZARRO,CORDERO,4757,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,16731837,8,MARÍA PAZ,RÍOS,PIZARRO,4689,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,16731837,8,MARÍA PAZ,RÍOS,PIZARRO,4689,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,21807779,7,JOAQUÍN ANDRÉS,SERRANO,MALDONADO,4688,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,21807779,7,JOAQUÍN ANDRÉS,SERRANO,MALDONADO,4688,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,24610128,0,CATALINA POLETT,SOTO,QUEZADA,4755,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,24610128,0,CATALINA POLETT,SOTO,QUEZADA,4755,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,19328143,2,RENATA ANDREA,VÁSQUEZ,FARÍAS,4760,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,19328143,2,RENATA ANDREA,VÁSQUEZ,FARÍAS,4760,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,19647325,2,AYLEEN YESSENIA,VEGA,LEPE,4686,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,19647325,2,AYLEEN YESSENIA,VEGA,LEPE,4686,2024-02,GH13470,ADIVINACION  I,MAR,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,17173838,0,ABRIL ESPERANZA,ZÚÑIGA,MOYA,4661,2024-02,GH13470,ADIVINACION  I,DIC,,
HP2,Magia PLAN 2005,2022-01,Hogwarts,17173838,0,ABRIL ESPERANZA,ZÚÑIGA,MOYA,4661,2024-02,GH13470,ADIVINACION  I,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2005-01,Hogwarts,10288512,K,HALLEY KARINA,CARRASCO,HERMOSILLA,3345,2024-02,GH13470,ADIVINACION  I,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2005-01,Hogwarts,10288512,K,HALLEY KARINA,CARRASCO,HERMOSILLA,3345,2024-02,GH13470,ADIVINACION  I,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,8796790,0,PAULINA BÁRBARA,CERDA,ARAYA,3341,2024-02,GH13470,ADIVINACION  I,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,8796790,0,PAULINA BÁRBARA,CERDA,ARAYA,3341,2024-02,GH13470,ADIVINACION  I,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,19023079,1,MAURICIO ALEJANDRO,DÍAZ,ESPINOZA,3335,2024-02,GH13470,ADIVINACION  I,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,19023079,1,MAURICIO ALEJANDRO,DÍAZ,ESPINOZA,3335,2024-02,GH13470,ADIVINACION  I,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,13708879,8,SEBASTIÁN ERNESTO,ELGARRISTA,ESCOBAR,3303,2024-02,GH13470,ADIVINACION  I,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,13708879,8,SEBASTIÁN ERNESTO,ELGARRISTA,ESCOBAR,3303,2024-02,GH13470,ADIVINACION  I,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,13632818,7,ISRAEL ENRIQUE,FAÚNDEZ,ASTUDILLO,3310,2024-02,GH13470,ADIVINACION  I,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,13632818,7,ISRAEL ENRIQUE,FAÚNDEZ,ASTUDILLO,3310,2024-02,GH13470,ADIVINACION  I,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,11191367,4,VERÓNICA PAZ,IRIART,PARDO,3322,2024-02,GH13470,ADIVINACION  I,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,11191367,4,VERÓNICA PAZ,IRIART,PARDO,3322,2024-02,GH13470,ADIVINACION  I,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,21837525,3,ALFONSO REINERIO,JARA,ÁLVAREZ,3315,2024-02,GH13470,ADIVINACION  I,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,21837525,3,ALFONSO REINERIO,JARA,ÁLVAREZ,3315,2024-02,GH13470,ADIVINACION  I,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,17176628,1,EDITH SOLANGE,ÓRDENES,ROJAS,3318,2024-02,GH13470,ADIVINACION  I,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,17176628,1,EDITH SOLANGE,ÓRDENES,ROJAS,3318,2024-02,GH13470,ADIVINACION  I,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,10243872,2,DANIEL ISAI,RAMÍREZ,NAVARRO,3305,2024-02,GH13470,ADIVINACION  I,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,10243872,2,DANIEL ISAI,RAMÍREZ,NAVARRO,3305,2024-02,GH13470,ADIVINACION  I,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,12375023,2,GONZALO ALONSO,RIVERA,MORALES,3282,2024-02,GH13470,ADIVINACION  I,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,12375023,2,GONZALO ALONSO,RIVERA,MORALES,3282,2024-02,GH13470,ADIVINACION  I,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,25315736,9,DAVID JOSUE,ROBLEDO,OROZCO,3319,2024-02,GH13470,ADIVINACION  I,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,25315736,9,DAVID JOSUE,ROBLEDO,OROZCO,3319,2024-02,GH13470,ADIVINACION  I,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,14587809,K,TATIANA BELEN,SANHUEZA,MONTOYA,3311,2024-02,GH13470,ADIVINACION  I,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,14587809,K,TATIANA BELEN,SANHUEZA,MONTOYA,3311,2024-02,GH13470,ADIVINACION  I,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,12743543,6,NICOLE ANDREA,SANTIS,CASTRO,3277,2024-02,GH13470,ADIVINACION  I,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,12743543,6,NICOLE ANDREA,SANTIS,CASTRO,3277,2024-02,GH13470,ADIVINACION  I,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,22642505,7,CÉSAR ANTONIO,SILVA,CÉSPED,3286,2024-02,GH13470,ADIVINACION  I,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,22642505,7,CÉSAR ANTONIO,SILVA,CÉSPED,3286,2024-02,GH13470,ADIVINACION  I,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,13206975,1,SEBASTIÁN EDUARDO,VALDÉS,EPELDEGUI,3302,2024-02,GH13470,ADIVINACION  I,MAR,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,13206975,1,SEBASTIÁN EDUARDO,VALDÉS,EPELDEGUI,3302,2024-02,GH13470,ADIVINACION  I,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,12309512,8,DANAHE ANDREA,ZURITA,GAJARDO,3300,2024-02,GH13470,ADIVINACION  I,DIC,,
HW2,Magia NOCTURNA PLAN 2005,2022-01,Hogwarts,12309512,8,DANAHE ANDREA,ZURITA,GAJARDO,3300,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-02,Beauxbaton,13781315,4,VALENTINA SOFÍA,DENEGRI,JORQUERA,1955,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-02,Beauxbaton,13781315,4,VALENTINA SOFÍA,DENEGRI,JORQUERA,1955,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-02,Beauxbaton,12829245,0,NAYARET ANTONIA,ZEPEDA,ALFARO,1953,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2022-02,Beauxbaton,12829245,0,NAYARET ANTONIA,ZEPEDA,ALFARO,1953,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,19347860,4,VANIA CATALINA,ALLENDES,MORALES,2051,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,19347860,4,VANIA CATALINA,ALLENDES,MORALES,2051,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,10611159,9,JOAQUÍN ISAAC,ARANCIBIA,APABLAZA,2053,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,10611159,9,JOAQUÍN ISAAC,ARANCIBIA,APABLAZA,2053,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,23022553,3,MAGDALENA ANTONIA,ARAYA,BOCIC,2083,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,23022553,3,MAGDALENA ANTONIA,ARAYA,BOCIC,2083,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,17182873,7,MARTÍN ANDRÉS,ARCOS,RAMÍREZ,2004,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,17182873,7,MARTÍN ANDRÉS,ARCOS,RAMÍREZ,2004,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,24149891,0,FELIPE JAVIER,ARENAS,VILLEGAS,1999,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,24149891,0,FELIPE JAVIER,ARENAS,VILLEGAS,1999,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,22691794,3,ALONSO DANIEL,ASTORGA,SOTO,2074,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,22691794,3,ALONSO DANIEL,ASTORGA,SOTO,2074,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,15692058,7,FRANCISCA JAVIERA,BARRERA,VILLARROEL,2032,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,15692058,7,FRANCISCA JAVIERA,BARRERA,VILLARROEL,2032,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,22537629,0,CARLO ANTONIO,BASCUÑÁN,BRAVO,1965,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,22537629,0,CARLO ANTONIO,BASCUÑÁN,BRAVO,1965,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,16976899,6,GÉNESIS IVONNE,BUGUEÑO,GONZÁLEZ,1981,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,16976899,6,GÉNESIS IVONNE,BUGUEÑO,GONZÁLEZ,1981,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,25944448,1,JAVIERA NATALYA,CASTILLO,LÓPEZ,2005,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,25944448,1,JAVIERA NATALYA,CASTILLO,LÓPEZ,2005,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,19983874,3,FRANCISCA ANTONIA,CASTILLO,MOYANO,2018,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,19983874,3,FRANCISCA ANTONIA,CASTILLO,MOYANO,2018,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,11152838,2,CONSUELO DE LOS ANGELES,DELGADO,ROJAS,2022,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,11152838,2,CONSUELO DE LOS ANGELES,DELGADO,ROJAS,2022,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,22688025,7,VANIA MARÍA,DURÁN,SEGOVIA,1958,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,22688025,7,VANIA MARÍA,DURÁN,SEGOVIA,1958,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,9674557,4,KATALINA ISABEL,FERNÁNDEZ,ROJAS,2040,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,9674557,4,KATALINA ISABEL,FERNÁNDEZ,ROJAS,2040,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,15338779,1,VANESSA PATRICIA,GALLARDO,ESQUIVEL,1968,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,15338779,1,VANESSA PATRICIA,GALLARDO,ESQUIVEL,1968,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,19974642,6,LIAM IGNACIO,GALLEGUILLOS,PIZARRO,2084,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,19974642,6,LIAM IGNACIO,GALLEGUILLOS,PIZARRO,2084,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,14096397,K,ABIGAIL JAVIERA IGNACIA,GODOY,CODOCEO,1996,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,14096397,K,ABIGAIL JAVIERA IGNACIA,GODOY,CODOCEO,1996,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,9386925,1,SOFÍA ISABEL,GODOY,ORTIZ,2026,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,9386925,1,SOFÍA ISABEL,GODOY,ORTIZ,2026,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,7687724,7,PATRICIA VICTORIA,HIDALGO,OYANADEL,2017,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,7687724,7,PATRICIA VICTORIA,HIDALGO,OYANADEL,2017,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,15292319,3,MATÍAS ANDRÉS,IRIARTE,RAMOS,2014,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,15292319,3,MATÍAS ANDRÉS,IRIARTE,RAMOS,2014,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,20759261,2,SEBASTIÁN SPIRO,KLARIC,GAETE,2091,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,20759261,2,SEBASTIÁN SPIRO,KLARIC,GAETE,2091,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,19544427,3,VICENTE ANTONIO,LAHSEN,PÉREZ,1976,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,19544427,3,VICENTE ANTONIO,LAHSEN,PÉREZ,1976,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,21317538,2,IGNACIO ALEJANDRO,LAMAS,PASTÉN,2036,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,21317538,2,IGNACIO ALEJANDRO,LAMAS,PASTÉN,2036,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,14545433,K,VICENTE PATRICIO,LÓPEZ,ABELLEIRA,1970,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,14545433,K,VICENTE PATRICIO,LÓPEZ,ABELLEIRA,1970,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,11030321,8,MAXIMILIANO IGNACIO FABIÁN,LÓPEZ,GUERRERO,1973,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,11030321,8,MAXIMILIANO IGNACIO FABIÁN,LÓPEZ,GUERRERO,1973,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,15721577,5,FERNANDA BELÉN,MERCADO,ULLOA,2015,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,15721577,5,FERNANDA BELÉN,MERCADO,ULLOA,2015,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,14441517,8,KATTHERINE ROXANA,MILLAR,CAQUILPÁN,1967,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,14441517,8,KATTHERINE ROXANA,MILLAR,CAQUILPÁN,1967,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,13685843,5,VICENTE SALVADOR,PALMA,MORAGA,2093,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,13685843,5,VICENTE SALVADOR,PALMA,MORAGA,2093,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,8875228,1,LUISA DEL CARMEN,PASTÉN,PIZARRO,2037,2024-02,GH13470,ADIVINACION  I,MAR,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,8875228,1,LUISA DEL CARMEN,PASTÉN,PIZARRO,2037,2024-02,GH13470,ADIVINACION  I,DIC,,
PH1,Magia Castelobruxo PLAN 2005 (DIURNO),2023-01,Beauxbaton,21580005,2,ALYSON VALERIA,PIZARRO,ZEPEDA,2066,2024-02,GH13470,ADIVINACION  I,MAR,,
